observation_id,observed_on,created_at,quality_grade,place_guess,latitude,longitude,taxon_id,scientific_name,preferred_common_name,rank,iconic_taxon_name,observer_login,uri,photo_url,source
350913426,2026-04-18,2026-04-18T16:58:06-03:00,research,"Isla Martín García, Provincia de Buenos Aires, Argentina",-34.1857283315,-58.2547571138,57805,Oxalis articulata,pink-sorrel,species,Plantae,florencia20073,https://www.inaturalist.org/observations/350913426,https://inaturalist-open-data.s3.amazonaws.com/photos/640315610/medium.jpg,iNaturalist / ArgentiNat API: observations
351166109,2026-04-19,2026-04-19T12:48:03-03:00,research,Argentina,-34.4940430214,-58.3147286701,1493104,Neltuma alba,White Carob Tree,species,Plantae,diegogallotti,https://www.inaturalist.org/observations/351166109,https://inaturalist-open-data.s3.amazonaws.com/photos/640793730/medium.jpg,iNaturalist / ArgentiNat API: observations
356209411,2026-04-28,2026-04-28T16:18:57-03:00,research,"Gualeguaychú, Entre Ríos, Argentina",-32.9899923063,-58.5436554998,967278,Baccharis punctulata,,species,Plantae,aguscolla,https://www.inaturalist.org/observations/356209411,https://inaturalist-open-data.s3.amazonaws.com/photos/649589738/medium.jpg,iNaturalist / ArgentiNat API: observations
352102963,2026-04-22,2026-04-22T19:01:58-03:00,research,"4PFV+QX, X5284 Santa Ana, Córdoba, Argentina",-30.8756253864,-65.2556012571,443965,Stetsonia coryne,Toothpick Cactus,species,Plantae,maxifechen,https://www.inaturalist.org/observations/352102963,https://inaturalist-open-data.s3.amazonaws.com/photos/642624493/medium.jpg,iNaturalist / ArgentiNat API: observations
351493813,2026-04-20,2026-04-20T13:51:48-03:00,research,"Orán, Salta, Argentina",-22.6800032997,-64.4823619997,48363,Tecoma stans,yellow trumpet flower,species,Plantae,marivfenoglio,https://www.inaturalist.org/observations/351493813,https://static.inaturalist.org/photos/641445124/medium.jpg,iNaturalist / ArgentiNat API: observations
357750438,2026-05-02,2026-05-02T22:44:44-03:00,research,"Victoria, AR-ER, AR",-32.8825616667,-60.6332416667,84043,Solanum palinacanthum,,species,Plantae,nicokayak,https://www.inaturalist.org/observations/357750438,https://inaturalist-open-data.s3.amazonaws.com/photos/652540593/medium.jpg,iNaturalist / ArgentiNat API: observations
351591758,2026-04-19,2026-04-20T20:30:40-03:00,research,"Pereyra, Provincia de Buenos Aires, Argentina",-34.8209809563,-58.1057248061,862010,Stigmaphyllon bonariense,,species,Plantae,eckerd,https://www.inaturalist.org/observations/351591758,https://inaturalist-open-data.s3.amazonaws.com/photos/641630323/medium.jpg,iNaturalist / ArgentiNat API: observations
353500983,2026-04-25,2026-04-25T10:01:28-03:00,research,"Venezuela 200, X5000 Córdoba, Argentina",-31.4333305278,-64.1895370278,57354,Schinus molle,Peruvian Pepper Tree,species,Plantae,agustin_victoriano,https://www.inaturalist.org/observations/353500983,https://inaturalist-open-data.s3.amazonaws.com/photos/644990596/medium.jpg,iNaturalist / ArgentiNat API: observations
353837991,2026-04-25,2026-04-25T17:11:48-03:00,research,"Puerto Madero, Cdad. Autónoma de Buenos Aires, Argentina",-34.5966074873,-58.3598339159,898657,Senegalia bonariensis,,species,Plantae,diegogallotti,https://www.inaturalist.org/observations/353837991,https://inaturalist-open-data.s3.amazonaws.com/photos/645545002/medium.jpg,iNaturalist / ArgentiNat API: observations
353661179,2026-04-22,2026-04-25T13:29:51-03:00,research,"Acceso al cerrito, Mercedes, Corrientes, AR",-28.5457761404,-57.1952969989,79291,Syagrus romanzoffiana,Queen palm,species,Plantae,taticamino_07,https://www.inaturalist.org/observations/353661179,https://inaturalist-open-data.s3.amazonaws.com/photos/645246812/medium.jpg,iNaturalist / ArgentiNat API: observations
351795140,2026-04-21,2026-04-21T16:18:15-03:00,research,"3P49+JQ, Ascochinga, Córdoba, Argentina",-30.9448856239,-64.2808667198,165115,Malvastrum coromandelianum,three-lobe false mallow,species,Plantae,iarazizzamia,https://www.inaturalist.org/observations/351795140,https://inaturalist-open-data.s3.amazonaws.com/photos/642027813/medium.jpg,iNaturalist / ArgentiNat API: observations
357654198,2026-05-02,2026-05-02T17:26:45-03:00,research,"Berazategui, Provincia de Buenos Aires, Argentina",-34.7521916667,-58.1204233333,430728,Blepharocalyx salicifolius,,species,Plantae,damianzar,https://www.inaturalist.org/observations/357654198,https://inaturalist-open-data.s3.amazonaws.com/photos/652348967/medium.jpg,iNaturalist / ArgentiNat API: observations
357264961,2026-04-30,2026-05-01T15:52:04-03:00,research,"Sociedad Rural Argentina (Buenos Aires Bus), C1425 Cdad. Autónoma de Buenos Aires, Argentina",-34.5791749722,-58.4168039722,164032,Ibicella lutea,Yellow Unicorn-plant,species,Plantae,ignaciocostagliola,https://www.inaturalist.org/observations/357264961,https://inaturalist-open-data.s3.amazonaws.com/photos/651593757/medium.jpg,iNaturalist / ArgentiNat API: observations
358151996,2026-05-03,2026-05-03T23:15:41-03:00,research,"San Justo, Córdoba, Argentina",-31.4246558002,-62.1270515397,56822,Bowlesia incana,hoary bowlesia,species,Plantae,jugandoapokemon,https://www.inaturalist.org/observations/358151996,https://inaturalist-open-data.s3.amazonaws.com/photos/653321156/medium.jpg,iNaturalist / ArgentiNat API: observations
349901715,2026-04-06,2026-04-14T20:47:50-03:00,research,"El Palmar, Colón, Entre Ríos, Argentina",-31.8911441,-58.2417458997,364987,Butia yatay,yatay palm,species,Plantae,c4m1l0,https://www.inaturalist.org/observations/349901715,https://inaturalist-open-data.s3.amazonaws.com/photos/638317344/medium.jpg,iNaturalist / ArgentiNat API: observations
349251686,2026-04-10,2026-04-12T11:46:57-03:00,research,"San Cayetano, Corrientes, Argentina",-27.5529295802,-58.6800917611,965730,Glandularia tweedieana,,species,Plantae,emilcezunildablanco,https://www.inaturalist.org/observations/349251686,https://inaturalist-open-data.s3.amazonaws.com/photos/637075821/medium.jpg,iNaturalist / ArgentiNat API: observations
344196859,2026-03-19,2026-03-21T12:42:24-03:00,research,"Alto Jaguel, La Rioja, Argentina",-28.6633426917,-68.3856772361,1493099,Strombocarpa strombulifera,argentine screwbean,species,Plantae,stefirevol,https://www.inaturalist.org/observations/344196859,https://inaturalist-open-data.s3.amazonaws.com/photos/627113511/medium.jpg,iNaturalist / ArgentiNat API: observations
342668598,2026-03-12,2026-03-12T22:23:47-03:00,research,"Tierra del Fuego, Ushuaia, Tierra del Fuego, AR",-54.7809033333,-68.2556916667,712404,Gavilea lutea,Yellow Ground Orchid,species,Plantae,thenatureeducator,https://www.inaturalist.org/observations/342668598,https://inaturalist-open-data.s3.amazonaws.com/photos/624062490/medium.jpg,iNaturalist / ArgentiNat API: observations
348819509,2026-04-04,2026-04-10T19:14:51-03:00,research,"Palermo, Cdad. Autónoma de Buenos Aires, Argentina",-34.5830121033,-58.4160568733,439590,Lepismium lumbricoides,,species,Plantae,diegogallotti,https://www.inaturalist.org/observations/348819509,https://inaturalist-open-data.s3.amazonaws.com/photos/636223522/medium.jpg,iNaturalist / ArgentiNat API: observations
358097421,2026-05-03,2026-05-03T19:59:36-03:00,research,"Mountainbike, San Fernando del Valle de Catamarca, Catamarca, AR",-28.4595,-65.8078216667,156145,Atamisquea emarginata,Desert Caper,species,Plantae,analiab87,https://www.inaturalist.org/observations/358097421,https://inaturalist-open-data.s3.amazonaws.com/photos/653207584/medium.jpg,iNaturalist / ArgentiNat API: observations
358059583,2026-05-01,2026-05-03T18:06:09-03:00,research,"B1622, Provincia de Buenos Aires, Argentina",-34.35759,-58.682498,868921,Ludwigia elegans,,species,Plantae,lechuzoologo,https://www.inaturalist.org/observations/358059583,https://inaturalist-open-data.s3.amazonaws.com/photos/653133320/medium.jpg,iNaturalist / ArgentiNat API: observations
353159908,2026-04-23,2026-04-24T21:34:35-03:00,research,"La Granja, Córdoba, AR",-30.9698,-64.29055,841141,Lantana megapotamica,,species,Plantae,blueeyeslacewing,https://www.inaturalist.org/observations/353159908,https://inaturalist-open-data.s3.amazonaws.com/photos/644428691/medium.jpg,iNaturalist / ArgentiNat API: observations
351581691,2026-04-18,2026-04-20T19:43:10-03:00,research,"Luján de Cuyo, Mendoza, Argentina",-33.0361304997,-69.3372198997,461583,Berberis empetrifolia,,species,Plantae,quentinvdm,https://www.inaturalist.org/observations/351581691,https://inaturalist-open-data.s3.amazonaws.com/photos/641611123/medium.jpg,iNaturalist / ArgentiNat API: observations
352033221,2026-04-22,2026-04-22T14:20:57-03:00,research,"Reserva Ecológica Ciudad Universitaria-Costanera Norte, Intendente Güiraldes 2160, Buenos Aires, C1704 Cdad. Autónoma de Buenos Aires, Argentina",-34.5369889722,-58.444574,202635,Hypochaeris albiflora,white flatweed,species,Plantae,ignaciocostagliola,https://www.inaturalist.org/observations/352033221,https://inaturalist-open-data.s3.amazonaws.com/photos/642489666/medium.jpg,iNaturalist / ArgentiNat API: observations
358406337,2026-05-02,2026-05-04T17:31:35-03:00,research,"Rosario, Santa Fe, Argentina",-32.9500832203,-60.7921754569,64179,Verbena litoralis,Seashore vervain,species,Plantae,juli_ame,https://www.inaturalist.org/observations/358406337,https://inaturalist-open-data.s3.amazonaws.com/photos/653816898/medium.jpg,iNaturalist / ArgentiNat API: observations
356614261,2026-04-19,2026-04-29T16:58:24-03:00,research,"Parque Nacional Iberá, Mercedes, Corrientes, AR",-28.5562508087,-57.2162451878,479950,Tabernaemontana catharinensis,,species,Plantae,mauro_rios1,https://www.inaturalist.org/observations/356614261,https://static.inaturalist.org/photos/650342589/medium.jpg,iNaturalist / ArgentiNat API: observations
351696560,2026-04-12,2026-04-21T08:41:54-03:00,research,"San Carlos de Bariloche, Río Negro, AR",-41.1192805,-71.4316116667,136243,Austrocedrus chilensis,Cordilleran cypress,species,Plantae,pablokozodij,https://www.inaturalist.org/observations/351696560,https://inaturalist-open-data.s3.amazonaws.com/photos/641841702/medium.jpg,iNaturalist / ArgentiNat API: observations
356678655,2026-04-28,2026-04-29T20:46:40-03:00,research,"Ruta Provincial 19, Comisión de Fomento Limay Mahuida, La Pampa, AR",-37.357095,-66.6651533333,447537,Lycium chilense,Chilean Boxthorn,species,Plantae,dpincen,https://www.inaturalist.org/observations/356678655,https://inaturalist-open-data.s3.amazonaws.com/photos/650466114/medium.jpg,iNaturalist / ArgentiNat API: observations
357946734,2026-05-02,2026-05-03T13:02:29-03:00,research,"Gral. Acha, La Pampa, Argentina",-37.3787589,-64.6036162,1555395,Troncosoa seriphioides,,species,Plantae,danieloscarmolina,https://www.inaturalist.org/observations/357946734,https://inaturalist-open-data.s3.amazonaws.com/photos/652916835/medium.jpg,iNaturalist / ArgentiNat API: observations
338940757,2026-02-15,2026-02-16T18:42:37-03:00,research,"Lihuel Calel, La Pampa, Argentina",-38.010734368,-65.5893671626,796450,Argemone subfusiformis,,species,Plantae,hugoalbertovalderrey,https://www.inaturalist.org/observations/338940757,https://inaturalist-open-data.s3.amazonaws.com/photos/616470017/medium.jpg,iNaturalist / ArgentiNat API: observations
349610328,2026-04-13,2026-04-13T17:45:25-03:00,research,"Belén, Catamarca, Argentina",-26.8813424,-66.7335159997,429183,Lobivia formosa,,species,Plantae,priscila_ana,https://www.inaturalist.org/observations/349610328,https://static.inaturalist.org/photos/637786742/medium.jpg,iNaturalist / ArgentiNat API: observations
356513690,2026-04-27,2026-04-29T11:55:34-03:00,research,"Utracán, La Pampa, Argentina",-37.370024153,-64.5570372381,480270,Senecio subulatus,,species,Plantae,hugoalbertovalderrey,https://www.inaturalist.org/observations/356513690,https://inaturalist-open-data.s3.amazonaws.com/photos/650148415/medium.jpg,iNaturalist / ArgentiNat API: observations
357752280,2026-05-02,2026-05-02T22:52:44-03:00,research,"Ramallo, Provincia de Buenos Aires, Argentina",-33.4850683496,-60.0045531616,76609,Datura ferox,long-spined thorn-apple,species,Plantae,leogsantoro,https://www.inaturalist.org/observations/357752280,https://static.inaturalist.org/photos/652544633/medium.jpg,iNaturalist / ArgentiNat API: observations
358122996,2026-05-02,2026-05-03T21:26:55-03:00,research,"Gral. Acha, La Pampa, Argentina",-37.3787589,-64.6036162,624183,Chuquiraga erinacea,,species,Plantae,danieloscarmolina,https://www.inaturalist.org/observations/358122996,https://inaturalist-open-data.s3.amazonaws.com/photos/653258246/medium.jpg,iNaturalist / ArgentiNat API: observations
354533271,2026-04-26,2026-04-26T13:55:36-03:00,research,"La Merced, Catamarca, Argentina",-28.1549083333,-65.6607888889,538621,Solanum argentinum,,species,Plantae,m-stanton,https://www.inaturalist.org/observations/354533271,https://inaturalist-open-data.s3.amazonaws.com/photos/646737707/medium.jpg,iNaturalist / ArgentiNat API: observations
345670346,2026-03-27,2026-03-28T11:14:23-03:00,research,"Santa Cruz, AR",-49.291695,-72.9435416667,83487,Acaena magellanica,Greater Burnet,species,Plantae,julieta_binda,https://www.inaturalist.org/observations/345670346,https://inaturalist-open-data.s3.amazonaws.com/photos/629993692/medium.jpg,iNaturalist / ArgentiNat API: observations
344779070,2026-03-23,2026-03-23T19:25:24-03:00,research,"Totoral, Córdoba, Argentina",-30.775335837,-63.7006666773,481156,Turnera sidoides,,species,Plantae,matiasfornero,https://www.inaturalist.org/observations/344779070,https://inaturalist-open-data.s3.amazonaws.com/photos/628235681/medium.jpg,iNaturalist / ArgentiNat API: observations
337482348,2026-02-04,2026-02-05T20:04:16-03:00,research,"Ruta Provincial 4, Comisión Municipal Yala, Jujuy, AR",-24.1206945,-65.4592216667,284004,Sisyrinchium micranthum,Blue Pigroot,species,Plantae,alpineflora,https://www.inaturalist.org/observations/337482348,https://static.inaturalist.org/photos/613512352/medium.jpg,iNaturalist / ArgentiNat API: observations
358067584,2026-05-03,2026-05-03T18:27:30-03:00,research,"B1896 Villa Elisa, Provincia de Buenos Aires, Argentina",-34.8680509,-58.0734594,544767,Baccharis spicata,,species,Plantae,eckerd,https://www.inaturalist.org/observations/358067584,https://inaturalist-open-data.s3.amazonaws.com/photos/653147051/medium.jpg,iNaturalist / ArgentiNat API: observations
327099278,2025-11-15,2025-11-18T08:54:04-03:00,research,"Ingeniero Maschwitz, Provincia de Buenos Aires, Argentina",-34.3717421833,-58.7529630214,487096,Senecio pterophorus,Shoddy Ragwort,species,Plantae,nahue,https://www.inaturalist.org/observations/327099278,https://inaturalist-open-data.s3.amazonaws.com/photos/592533991/medium.jpg,iNaturalist / ArgentiNat API: observations
357284746,2026-05-01,2026-05-01T16:52:16-03:00,research,"Concordia, Entre Ríos, Argentina",-31.3707916667,-58.0669722222,424093,Myrcianthes cisplatensis,,species,Plantae,ariantonio74,https://www.inaturalist.org/observations/357284746,https://inaturalist-open-data.s3.amazonaws.com/photos/651631731/medium.jpg,iNaturalist / ArgentiNat API: observations
357200431,2026-05-01,2026-05-01T12:37:01-03:00,research,"Gral. Acha, La Pampa, Argentina",-37.3787589,-64.6036162,60276,Bromus catharticus,Rescue Brome,species,Plantae,danieloscarmolina,https://www.inaturalist.org/observations/357200431,https://inaturalist-open-data.s3.amazonaws.com/photos/651468140/medium.jpg,iNaturalist / ArgentiNat API: observations
352821107,2026-04-24,2026-04-24T12:44:08-03:00,research,"HRC2+28, Tupungato, Mendoza, Argentina",-33.42969279,-69.19856103,79495,Verbesina encelioides,cowpen daisy,species,Plantae,irmaremigio,https://www.inaturalist.org/observations/352821107,https://static.inaturalist.org/photos/643852003/medium.jpg,iNaturalist / ArgentiNat API: observations
336702774,2026-01-29,2026-01-30T13:27:57-03:00,research,"Río Quilpo, Córdoba, Argentina",-30.8061413865,-64.692543639,157966,Acicarpha tribuloides,,species,Plantae,germanwalter,https://www.inaturalist.org/observations/336702774,https://inaturalist-open-data.s3.amazonaws.com/photos/611919274/medium.jpg,iNaturalist / ArgentiNat API: observations
354587321,2026-04-26,2026-04-26T14:56:09-03:00,research,"X5172, Córdoba, Argentina",-31.0981027778,-64.4935472222,60951,Hydrocotyle ranunculoides,floating marsh pennywort,species,Plantae,gracieladangelo,https://www.inaturalist.org/observations/354587321,https://inaturalist-open-data.s3.amazonaws.com/photos/646826465/medium.jpg,iNaturalist / ArgentiNat API: observations
345545412,2026-03-27,2026-03-27T18:08:29-03:00,research,"Las Colonias, Santa Fe, Argentina",-31.6446,-60.8623916667,742735,Buddleja stachyoides,Argentine butterfly bush,species,Plantae,gracieladangelo,https://www.inaturalist.org/observations/345545412,https://inaturalist-open-data.s3.amazonaws.com/photos/629741580/medium.jpg,iNaturalist / ArgentiNat API: observations
334258213,2026-01-10,2026-01-10T17:53:53-03:00,research,"Villa Gobernador Gálvez, Santa Fe, AR",-33.00891945,-60.6257333333,336163,Tropaeolum pentaphyllum,Ladies' Legs,species,Plantae,fefoquita,https://www.inaturalist.org/observations/334258213,https://inaturalist-open-data.s3.amazonaws.com/photos/606971451/medium.jpg,iNaturalist / ArgentiNat API: observations
357338098,2026-04-25,2026-05-01T20:03:13-03:00,research,"Rosario, Santa Fe, Argentina",-32.9459417219,-60.8053286746,60220,Ludwigia peploides,floating primrose-willow,species,Plantae,marianelascuderi,https://www.inaturalist.org/observations/357338098,https://static.inaturalist.org/photos/651739108/medium.jpg,iNaturalist / ArgentiNat API: observations
358120698,2026-05-02,2026-05-03T21:17:51-03:00,research,"Gral. Acha, La Pampa, Argentina",-37.3787589,-64.6036162,564997,Senecio pampeanus,,species,Plantae,danieloscarmolina,https://www.inaturalist.org/observations/358120698,https://inaturalist-open-data.s3.amazonaws.com/photos/653253598/medium.jpg,iNaturalist / ArgentiNat API: observations
348749589,2026-04-10,2026-04-10T13:49:38-03:00,research,"Mercedes, Corrientes, Argentina",-28.7638989347,-58.0229569227,481153,Trixis praestans,,species,Plantae,lefortbilbaomb,https://www.inaturalist.org/observations/348749589,https://inaturalist-open-data.s3.amazonaws.com/photos/636092022/medium.jpg,iNaturalist / ArgentiNat API: observations
357264627,2026-04-30,2026-05-01T15:50:47-03:00,research,"Jardín Botánico (152), C1425 Cdad. Autónoma de Buenos Aires, Argentina",-34.583305,-58.418317,59035,Solanum americanum,American black nightshade,species,Plantae,ignaciocostagliola,https://www.inaturalist.org/observations/357264627,https://inaturalist-open-data.s3.amazonaws.com/photos/651592963/medium.jpg,iNaturalist / ArgentiNat API: observations
357252684,2026-05-01,2026-05-01T15:13:53-03:00,research,"5VHV+QH, Pereyra, Provincia de Buenos Aires, Argentina",-34.8218919997,-58.1071523997,128667,Solanum laxum,potato vine,species,Plantae,lucirocco,https://www.inaturalist.org/observations/357252684,https://static.inaturalist.org/photos/651569066/medium.jpg,iNaturalist / ArgentiNat API: observations
357622720,2026-05-02,2026-05-02T16:03:39-03:00,research,"7HQC+GJ, X5189 Anisacate, Córdoba, Argentina",-31.7104044277,-64.4287886191,164091,Ipomoea nil,Japanese morning glory,species,Plantae,elchicodelvivero,https://www.inaturalist.org/observations/357622720,https://inaturalist-open-data.s3.amazonaws.com/photos/652289922/medium.jpg,iNaturalist / ArgentiNat API: observations
351722049,2026-04-18,2026-04-21T11:12:17-03:00,research,"Villa Soldati, Cdad. Autónoma de Buenos Aires, Argentina",-34.6810577132,-58.4485319856,790276,Araujia brachystephana,,species,Plantae,diegogallotti,https://www.inaturalist.org/observations/351722049,https://inaturalist-open-data.s3.amazonaws.com/photos/641878670/medium.jpg,iNaturalist / ArgentiNat API: observations
353788148,2026-04-23,2026-04-25T16:05:40-03:00,research,"Deseado, Santa Cruz, Argentina",-46.7553249722,-68.1039289722,490592,Perezia recurvata,Falkland Lavender,species,Plantae,nahueldm,https://www.inaturalist.org/observations/353788148,https://inaturalist-open-data.s3.amazonaws.com/photos/645464514/medium.jpg,iNaturalist / ArgentiNat API: observations
350627860,2026-04-17,2026-04-17T18:22:03-03:00,research,"Oro Verde, Entre Ríos, Argentina",-31.8295016667,-60.522735,865293,Smilax campestris,,species,Plantae,marianela62717,https://www.inaturalist.org/observations/350627860,https://inaturalist-open-data.s3.amazonaws.com/photos/639770178/medium.jpg,iNaturalist / ArgentiNat API: observations
340079212,2026-02-24,2026-02-24T19:00:01-03:00,research,"2RW4+VJ, Potrerillos, Mendoza, Argentina",-32.9545806902,-69.1911009327,430226,Lecanophora heterophylla,,species,Plantae,ana52149,https://www.inaturalist.org/observations/340079212,https://static.inaturalist.org/photos/618793105/medium.jpg,iNaturalist / ArgentiNat API: observations
344497021,2026-03-18,2026-03-22T16:04:37-03:00,research,"Quebrachos, Santiago del Estero, Argentina",-29.4116890678,-63.6032831295,441425,Opuntia quimilo,,species,Plantae,lucascarbone,https://www.inaturalist.org/observations/344497021,https://inaturalist-open-data.s3.amazonaws.com/photos/627672802/medium.jpg,iNaturalist / ArgentiNat API: observations
353894079,2026-04-25,2026-04-25T18:31:53-03:00,research,"Toay, AR-LP, AR",-36.84635582,-64.40379121,337606,Prosopanche americana,,species,Plantae,vanielizalde,https://www.inaturalist.org/observations/353894079,https://inaturalist-open-data.s3.amazonaws.com/photos/645651786/medium.jpg,iNaturalist / ArgentiNat API: observations
343363327,2026-03-16,2026-03-16T17:08:38-03:00,research,"Orán, Salta, Argentina",-22.6738466,-64.5076222997,861992,Myrsine laetevirens,,species,Plantae,marivfenoglio,https://www.inaturalist.org/observations/343363327,https://static.inaturalist.org/photos/625450923/medium.jpg,iNaturalist / ArgentiNat API: observations
358164240,2026-05-03,2026-05-04T00:05:12-03:00,research,"Mercedes, AR-CN, AR",-29.3668189722,-58.049649,962649,Pontederia azurea,anchored water hyacinth,species,Plantae,yanina52012,https://www.inaturalist.org/observations/358164240,https://inaturalist-open-data.s3.amazonaws.com/photos/653344506/medium.jpg,iNaturalist / ArgentiNat API: observations
356541089,2026-04-29,2026-04-29T13:14:56-03:00,research,"San Pedro, Misiones, Argentina",-26.6356611111,-54.1116861111,126742,Cecropia pachystachya,Pumpwood,species,Plantae,nare_berduc,https://www.inaturalist.org/observations/356541089,https://static.inaturalist.org/photos/650203970/medium.jpg,iNaturalist / ArgentiNat API: observations
358260930,2026-04-29,2026-05-04T09:03:23-03:00,research,"Luján de Cuyo, Mendoza, Argentina",-33.0089251022,-68.930990106,167309,Portulaca grandiflora,moss rose,species,Plantae,iprocheret,https://www.inaturalist.org/observations/358260930,https://inaturalist-open-data.s3.amazonaws.com/photos/653535784/medium.jpg,iNaturalist / ArgentiNat API: observations
351158743,2026-04-17,2026-04-19T12:24:17-03:00,research,"Gral Obligado, Santa Fe, Argentina",-29.2661611997,-59.5999388997,277459,Funastrum clausum,white twinevine,species,Plantae,txurruarin,https://www.inaturalist.org/observations/351158743,https://inaturalist-open-data.s3.amazonaws.com/photos/640781797/medium.jpg,iNaturalist / ArgentiNat API: observations
348609263,2026-03-26,2026-04-09T21:23:28-03:00,research,"Vera, Santa Fe, Argentina",-29.2903694444,-60.2423333333,438272,Cleistocactus baumannii,Chaco Torch Cactus,species,Plantae,blasfand,https://www.inaturalist.org/observations/348609263,https://inaturalist-open-data.s3.amazonaws.com/photos/635809594/medium.jpg,iNaturalist / ArgentiNat API: observations
358078232,2026-05-02,2026-05-03T19:00:06-03:00,research,"Gral. Acha, La Pampa, Argentina",-37.3787589,-64.6036162,126424,Parthenium hysterophorus,Santa Maria feverfew,species,Plantae,danieloscarmolina,https://www.inaturalist.org/observations/358078232,https://inaturalist-open-data.s3.amazonaws.com/photos/653169014/medium.jpg,iNaturalist / ArgentiNat API: observations
349290402,2026-03-31,2026-04-12T14:08:04-03:00,research,"Malargüe, Mendoza, Argentina",-35.7945298965,-69.6746633054,447675,Schinus johnstonii,,species,Plantae,flaviodm,https://www.inaturalist.org/observations/349290402,https://inaturalist-open-data.s3.amazonaws.com/photos/637148779/medium.jpg,iNaturalist / ArgentiNat API: observations
352368407,2026-04-23,2026-04-23T18:04:50-03:00,research,"Gualeguay, Entre Ríos, Argentina",-33.1789925773,-59.3455535173,543870,Gomphrena pulchella,,species,Plantae,gastoncarboni,https://www.inaturalist.org/observations/352368407,https://inaturalist-open-data.s3.amazonaws.com/photos/643133114/medium.jpg,iNaturalist / ArgentiNat API: observations
340879196,2026-03-01,2026-03-01T22:48:16-03:00,research,"San Fernando del Valle de Catamarca, Catamarca, Argentina",-28.4895239734,-65.6065280735,557618,Colletia spinosissima,,species,Plantae,m-stanton,https://www.inaturalist.org/observations/340879196,https://inaturalist-open-data.s3.amazonaws.com/photos/620418111/medium.jpg,iNaturalist / ArgentiNat API: observations
357762415,2026-04-29,2026-05-02T23:36:15-03:00,research,"X5172, Córdoba, Argentina",-31.0996277778,-64.4916277778,602580,Discaria americana,,species,Plantae,gracieladangelo,https://www.inaturalist.org/observations/357762415,https://inaturalist-open-data.s3.amazonaws.com/photos/652564532/medium.jpg,iNaturalist / ArgentiNat API: observations
345350663,2026-03-26,2026-03-26T17:59:23-03:00,research,"Bahía Blanca, Provincia de Buenos Aires, Argentina",-38.6915580943,-62.2479828013,430222,Sphaeralcea miniata,,species,Plantae,paisanojere,https://www.inaturalist.org/observations/345350663,https://inaturalist-open-data.s3.amazonaws.com/photos/629359719/medium.jpg,iNaturalist / ArgentiNat API: observations
351229923,2026-04-19,2026-04-19T16:00:24-03:00,research,"Rió Grande, AR-TF, AR",-54.5512367273,-67.2244573385,715301,Phacelia secunda,,species,Plantae,ulisesbalza,https://www.inaturalist.org/observations/351229923,https://inaturalist-open-data.s3.amazonaws.com/photos/640916887/medium.jpg,iNaturalist / ArgentiNat API: observations
358499661,2026-05-02,2026-05-04T23:54:45-03:00,research,"Berazategui, Provincia de Buenos Aires, Argentina",-34.7545335511,-58.1150884293,1433596,Tripogandra diuretica,,species,Plantae,abrilgn,https://www.inaturalist.org/observations/358499661,https://inaturalist-open-data.s3.amazonaws.com/photos/653990023/medium.jpg,iNaturalist / ArgentiNat API: observations
346260122,2026-03-30,2026-03-30T20:26:19-03:00,research,"Puerto Madero, Cdad. Autónoma de Buenos Aires, Argentina",-34.6052106667,-58.3658847778,76904,Erigeron bonariensis,Flax-leaved Horseweed,species,Plantae,diegogallotti,https://www.inaturalist.org/observations/346260122,https://inaturalist-open-data.s3.amazonaws.com/photos/631151623/medium.jpg,iNaturalist / ArgentiNat API: observations
342614989,2026-03-12,2026-03-12T15:41:12-03:00,research,"Arroyo Seco, Santa Fe, Argentina",-33.1586434,-60.5208926997,165785,Oenothera affinis,,species,Plantae,simonpg96,https://www.inaturalist.org/observations/342614989,https://inaturalist-open-data.s3.amazonaws.com/photos/623955499/medium.jpg,iNaturalist / ArgentiNat API: observations
347876039,2026-04-03,2026-04-06T15:26:57-03:00,research,"Patagones, Provincia de Buenos Aires, Argentina",-40.8102475034,-62.9692678767,489760,Grindelia chiloensis,Shrubby Gumweed,species,Plantae,anibalakd,https://www.inaturalist.org/observations/347876039,https://inaturalist-open-data.s3.amazonaws.com/photos/634357293/medium.jpg,iNaturalist / ArgentiNat API: observations
353907848,2026-04-25,2026-04-25T18:53:48-03:00,research,"Avenida Juan Herman, Bariloche, Río Negro, AR",-41.1683943915,-71.3254935668,319332,Fabiana imbricata,pichi,species,Plantae,vidalrussell,https://www.inaturalist.org/observations/353907848,https://inaturalist-open-data.s3.amazonaws.com/photos/645677214/medium.jpg,iNaturalist / ArgentiNat API: observations
357760691,2026-05-02,2026-05-02T23:28:49-03:00,research,"MCHP+2Q, Paso de la Patria, Corrientes, Argentina",-27.3413931307,-58.5986260325,160297,Centratherum punctatum,Brazilian bachelor's button,species,Plantae,elmirackleh,https://www.inaturalist.org/observations/357760691,https://static.inaturalist.org/photos/652560807/medium.jpg,iNaturalist / ArgentiNat API: observations
349130117,2026-04-11,2026-04-11T22:31:12-03:00,research,"Gualeguaychú, Entre Ríos, Argentina",-32.8861096166,-58.4977990954,1264667,Zephyranthes tubispatha,Rio Grande copper lily,species,Plantae,gustavopuente,https://www.inaturalist.org/observations/349130117,https://inaturalist-open-data.s3.amazonaws.com/photos/636834806/medium.jpg,iNaturalist / ArgentiNat API: observations
